event_id,product_instance_id,date,event_type,call_count,sms_count,data_count,direction,roaming,calling_msisdn,called_msisdn
1538,92,2022-04-30 12:23:25,call,32,0,0,roaming,incoming,+55-64-64224454,+55-71-71146868
1539,93,2022-02-02 08:00:27,data,0,0,44,---------,---------,+55-71-71146868,---------
1540,93,2022-03-19 14:26:25,call,32,0,0,---------,incoming,+55-00-00065841,+55-71-71146868
1541,93,2022-04-05 16:35:35,sms,0,1,0,---------,incoming,+55-05-05656877,+55-71-71146868
1542,93,2022-02-12 20:45:19,sms,0,1,0,---------,outgoing,+55-71-71146868,+55-72-72065074
1543,93,2022-04-27 18:59:30,data,0,0,39,---------,---------,+55-71-71146868,---------
1544,93,2022-04-01 08:04:19,call,29,0,0,---------,outgoing,+55-71-71146868,+55-72-72422676
1545,93,2022-03-13 14:17:07,sms,0,1,0,---------,incoming,+626-87-14096198,+55-71-71146868
1546,93,2022-03-29 12:09:09,data,0,0,149,---------,---------,+55-71-71146868,---------
1547,93,2022-02-04 15:25:06,sms,0,1,0,---------,incoming,+55-82-82227551,+55-71-71146868
1548,93,2022-04-30 13:02:57,data,0,0,85,---------,---------,+55-71-71146868,---------
1549,93,2022-02-27 17:51:43,call,21,0,0,---------,incoming,+55-55-55386531,+55-71-71146868
1550,93,2022-04-01 01:25:01,sms,0,1,0,---------,outgoing,+55-71-71146868,+55-41-41787783
1551,93,2022-03-08 11:37:56,sms,0,1,0,---------,outgoing,+55-71-71146868,+55-28-28554846
1552,93,2022-02-26 07:18:54,data,0,0,21,---------,---------,+55-71-71146868,---------
1553,93,2022-03-17 20:19:19,sms,0,1,0,---------,outgoing,+55-71-71146868,+55-05-05248781
1554,93,2022-02-26 18:17:22,call,14,0,0,---------,outgoing,+55-71-71146868,+55-53-53683181
1555,93,2022-03-27 10:13:18,data,0,0,56,---------,---------,+55-71-71146868,---------
1556,94,2022-04-05 06:10:38,call,39,0,0,---------,outgoing,+55-71-71005868,+55-45-45212334
1557,94,2022-03-17 15:52:36,sms,0,1,0,---------,incoming,+55-56-56337016,+55-71-71005868
1558,94,2022-03-03 09:21:03,data,0,0,52,---------,---------,+55-71-71005868,---------
1559,94,2022-03-25 17:00:39,data,0,0,108,---------,---------,+55-71-71005868,---------
1560,94,2022-03-14 22:31:38,call,38,0,0,---------,outgoing,+55-71-71005868,+55-34-34475157
1561,94,2022-04-19 00:00:38,call,26,0,0,---------,incoming,+55-56-56454246,+55-71-71005868
1562,94,2022-02-15 23:00:58,data,0,0,76,---------,---------,+55-71-71005868,---------
1563,94,2022-02-15 16:57:53,call,13,0,0,---------,outgoing,+55-71-71005868,+55-16-16113786
1564,94,2022-03-12 20:12:38,call,13,0,0,---------,incoming,+55-51-51841373,+55-71-71005868
1565,94,2022-02-16 04:15:34,call,30,0,0,---------,outgoing,+55-71-71005868,+55-00-00832741
1566,94,2022-04-22 18:51:48,sms,0,1,0,---------,outgoing,+55-71-71005868,+55-21-21016774
1567,94,2022-03-25 20:27:28,sms,0,1,0,---------,outgoing,+55-71-71005868,+55-57-57406727
1568,94,2022-04-12 16:39:12,data,0,0,195,---------,---------,+55-71-71005868,---------
1569,94,2022-02-11 16:56:12,sms,0,1,0,---------,outgoing,+55-71-71005868,+55-56-56058262
1570,94,2022-04-10 00:20:24,data,0,0,183,---------,---------,+55-71-71005868,---------
1571,95,2022-03-16 22:33:45,data,0,0,90,---------,---------,+55-71-71005868,---------
1572,95,2022-03-05 10:55:43,call,34,0,0,---------,incoming,+55-87-87870143,+55-71-71005868
1573,95,2022-03-05 12:06:26,data,0,0,62,---------,---------,+55-71-71005868,---------
1574,95,2022-03-04 16:38:33,data,0,0,168,---------,---------,+55-71-71005868,---------
1575,95,2022-04-09 10:59:15,sms,0,1,0,---------,incoming,+55-14-14478028,+55-71-71005868
1576,95,2022-02-05 19:54:47,data,0,0,119,---------,---------,+55-71-71005868,---------
1577,95,2022-03-06 12:05:33,call,28,0,0,---------,outgoing,+55-71-71005868,+55-72-72446808
1578,95,2022-02-04 22:17:06,data,0,0,11,---------,---------,+55-71-71005868,---------
1579,95,2022-02-28 01:04:32,call,15,0,0,---------,incoming,+55-41-41463730,+55-71-71005868
1580,95,2022-03-13 11:59:40,data,0,0,4,---------,---------,+55-71-71005868,---------
1581,95,2022-04-30 08:11:26,call,17,0,0,---------,outgoing,+55-71-71005868,+55-40-40423811
1582,95,2022-02-14 23:19:59,sms,0,1,0,---------,outgoing,+55-71-71005868,+55-38-38302085
1583,95,2022-03-03 07:48:23,call,30,0,0,---------,outgoing,+55-71-71005868,+55-36-36107471
1584,95,2022-04-29 05:32:00,sms,0,1,0,---------,incoming,+55-56-56211467,+55-71-71005868
1585,95,2022-03-24 01:40:03,call,16,0,0,---------,outgoing,+55-71-71005868,+55-42-42872167
1586,95,2022-04-04 04:25:08,sms,0,1,0,---------,outgoing,+55-71-71005868,+55-41-41743033
1587,95,2022-02-23 17:14:57,data,0,0,155,---------,---------,+55-71-71005868,---------
1588,95,2022-02-01 10:43:56,sms,0,1,0,---------,outgoing,+55-71-71005868,+55-16-16344463
1589,95,2022-02-05 13:27:53,sms,0,1,0,---------,outgoing,+55-71-71005868,+55-56-56474528
1590,96,2022-04-10 09:06:51,sms,0,1,0,---------,incoming,+55-28-28241043,+55-17-17208402
1591,96,2022-02-04 05:47:43,call,18,0,0,---------,incoming,+55-31-31303402,+55-17-17208402
1592,96,2022-04-05 18:57:48,call,8,0,0,---------,outgoing,+55-17-17208402,+55-40-40360001
1593,96,2022-04-11 00:01:45,data,0,0,75,---------,---------,+55-17-17208402,---------
1594,96,2022-02-23 11:12:24,call,10,0,0,roaming,incoming,+55-05-05677683,+55-17-17208402
1595,96,2022-02-09 00:23:01,data,0,0,174,---------,---------,+55-17-17208402,---------
1596,96,2022-04-02 22:36:17,data,0,0,101,---------,---------,+55-17-17208402,---------
1597,96,2022-02-17 00:56:34,sms,0,1,0,---------,outgoing,+55-17-17208402,+55-12-12584885
1598,96,2022-02-07 12:28:32,sms,0,1,0,---------,outgoing,+55-17-17208402,+55-65-65553642
1599,96,2022-03-17 05:36:42,sms,0,1,0,---------,outgoing,+55-17-17208402,+55-58-58286725
1600,96,2022-04-06 22:09:50,call,39,0,0,---------,outgoing,+55-17-17208402,+55-84-84786874
1601,96,2022-03-30 22:55:06,data,0,0,110,---------,---------,+55-17-17208402,---------
1602,96,2022-03-07 16:52:57,data,0,0,166,---------,---------,+55-17-17208402,---------
1603,96,2022-02-16 23:52:33,call,42,0,0,---------,outgoing,+55-17-17208402,+14-51-90719614
1604,96,2022-04-10 19:18:28,call,4,0,0,---------,incoming,+55-16-16732122,+55-17-17208402
1605,96,2022-04-07 06:41:46,data,0,0,15,---------,---------,+55-17-17208402,---------
1606,96,2022-03-27 08:06:52,sms,0,1,0,---------,outgoing,+55-17-17208402,+55-28-28103078
1607,96,2022-03-25 18:16:56,data,0,0,20,---------,---------,+55-17-17208402,---------
1608,96,2022-02-15 10:31:40,sms,0,1,0,roaming,outgoing,+55-17-17208402,+55-75-75358328
1609,97,2022-02-04 22:10:27,data,0,0,174,---------,---------,+55-74-74382106,---------
1610,97,2022-04-27 20:46:31,call,26,0,0,---------,outgoing,+55-74-74382106,+55-72-72658378
1611,97,2022-03-02 21:18:48,sms,0,1,0,---------,incoming,+55-80-80348688,+55-74-74382106
1612,97,2022-03-30 17:10:39,call,10,0,0,---------,incoming,+55-04-04270355,+55-74-74382106
1613,97,2022-04-21 20:28:06,sms,0,1,0,---------,incoming,+55-00-00010161,+55-74-74382106
1614,97,2022-04-12 01:31:25,call,35,0,0,---------,incoming,+55-84-84603323,+55-74-74382106
1615,97,2022-04-13 17:13:14,data,0,0,63,---------,---------,+55-74-74382106,---------
1616,97,2022-02-19 05:12:22,call,39,0,0,---------,outgoing,+55-74-74382106,+55-67-67366020
1617,97,2022-03-28 19:21:33,call,37,0,0,roaming,outgoing,+55-74-74382106,+55-02-02016780
1618,97,2022-03-27 21:54:10,call,42,0,0,---------,outgoing,+55-74-74382106,+55-20-20526853
1619,97,2022-04-02 06:23:30,sms,0,1,0,---------,incoming,+55-36-36044687,+55-74-74382106
1620,97,2022-03-15 17:11:54,data,0,0,22,---------,---------,+55-74-74382106,---------
1621,97,2022-03-02 15:56:09,call,7,0,0,---------,incoming,+55-85-85753072,+55-74-74382106
1622,97,2022-03-05 22:24:54,sms,0,1,0,---------,incoming,+55-35-35164605,+55-74-74382106
1623,97,2022-04-04 03:29:06,sms,0,1,0,---------,incoming,+55-03-03885735,+55-74-74382106
1624,97,2022-04-09 03:52:22,data,0,0,126,---------,---------,+55-74-74382106,---------
1625,97,2022-04-11 13:27:02,sms,0,1,0,---------,incoming,+55-81-81071282,+55-74-74382106
1626,97,2022-03-09 17:40:15,data,0,0,105,roaming,---------,+55-74-74382106,---------
1627,97,2022-03-24 02:50:11,data,0,0,79,---------,---------,+55-74-74382106,---------
1628,98,2022-04-06 09:43:57,sms,0,1,0,---------,outgoing,+55-74-74382106,+55-68-68774336
1629,98,2022-02-17 03:45:28,sms,0,1,0,---------,incoming,+55-52-52386171,+55-74-74382106
1630,98,2022-04-14 09:13:23,call,22,0,0,---------,incoming,+55-08-08756448,+55-74-74382106
1631,98,2022-04-10 03:02:20,call,38,0,0,---------,incoming,+55-50-50148776,+55-74-74382106
1632,98,2022-02-21 15:07:59,call,26,0,0,roaming,outgoing,+55-74-74382106,+55-40-40360001
1633,98,2022-04-02 16:56:46,data,0,0,187,---------,---------,+55-74-74382106,---------
1634,98,2022-03-30 04:35:57,data,0,0,58,---------,---------,+55-74-74382106,---------
1635,98,2022-03-08 08:33:53,data,0,0,19,---------,---------,+55-74-74382106,---------
1636,98,2022-04-30 22:12:48,data,0,0,177,---------,---------,+55-74-74382106,---------
1637,98,2022-04-08 15:06:00,call,41,0,0,---------,incoming,+55-47-47361161,+55-74-74382106
1638,98,2022-02-16 09:18:24,sms,0,1,0,roaming,outgoing,+55-74-74382106,+55-80-80348688
1639,98,2022-04-20 02:49:38,sms,0,1,0,---------,incoming,+55-01-01815750,+55-74-74382106
1640,98,2022-04-04 22:22:48,sms,0,1,0,---------,outgoing,+55-74-74382106,+55-75-75312104
1641,98,2022-02-19 00:57:06,data,0,0,135,---------,---------,+55-74-74382106,---------
1642,98,2022-03-19 00:51:05,sms,0,1,0,roaming,incoming,+55-73-73512680,+55-74-74382106
1643,99,2022-03-23 02:40:09,sms,0,1,0,---------,outgoing,+55-74-74382106,+55-73-73627834
1644,99,2022-02-12 05:25:32,sms,0,1,0,---------,outgoing,+55-74-74382106,+55-88-88550041
1645,99,2022-03-27 18:13:42,data,0,0,18,---------,---------,+55-74-74382106,---------
1646,99,2022-04-12 17:38:22,sms,0,1,0,---------,outgoing,+55-74-74382106,+55-17-17208402
1647,99,2022-04-26 22:04:52,call,32,0,0,---------,incoming,+55-22-22285367,+55-74-74382106
1648,99,2022-04-15 02:45:10,data,0,0,56,roaming,---------,+55-74-74382106,---------
1649,99,2022-03-09 07:14:04,sms,0,1,0,---------,outgoing,+55-74-74382106,+55-64-64868322
1650,99,2022-03-22 05:01:40,data,0,0,54,---------,---------,+55-74-74382106,---------
1651,99,2022-03-28 14:22:40,sms,0,1,0,---------,incoming,+55-86-86321273,+55-74-74382106
1652,99,2022-03-04 02:24:46,sms,0,1,0,---------,outgoing,+55-74-74382106,+55-81-81016452
1653,99,2022-02-20 22:02:40,sms,0,1,0,---------,outgoing,+55-74-74382106,+55-01-01815750
1654,99,2022-03-03 19:05:16,call,23,0,0,---------,incoming,+55-60-60370053,+55-74-74382106
1655,99,2022-02-13 15:05:13,sms,0,1,0,---------,outgoing,+55-74-74382106,+55-77-77237326
1656,99,2022-02-24 23:52:25,sms,0,1,0,---------,incoming,+55-34-34606240,+55-74-74382106
1657,99,2022-04-25 03:33:55,call,46,0,0,---------,outgoing,+55-74-74382106,+396-34-70118689
1658,99,2022-04-09 23:04:53,sms,0,1,0,---------,incoming,+55-05-05417142,+55-74-74382106
1659,99,2022-03-23 05:17:35,data,0,0,68,---------,---------,+55-74-74382106,---------
1660,100,2022-04-19 12:33:33,data,0,0,41,---------,---------,+55-74-74382106,---------
1661,100,2022-04-11 05:08:59,sms,0,1,0,---------,outgoing,+55-74-74382106,+55-43-43671305
1662,100,2022-03-15 10:31:57,call,48,0,0,---------,outgoing,+55-74-74382106,+55-31-31318074
1663,100,2022-03-30 10:15:28,data,0,0,105,---------,---------,+55-74-74382106,---------
1664,100,2022-03-15 19:42:03,sms,0,1,0,---------,outgoing,+55-74-74382106,+55-48-48167131
1665,100,2022-03-31 12:05:06,call,25,0,0,---------,outgoing,+55-74-74382106,+55-53-53121655
1666,100,2022-03-25 15:20:53,data,0,0,1,roaming,---------,+55-74-74382106,---------
1667,100,2022-04-01 00:57:48,sms,0,1,0,---------,incoming,+55-15-15724216,+55-74-74382106
1668,100,2022-03-20 07:20:04,data,0,0,147,---------,---------,+55-74-74382106,---------
1669,100,2022-02-24 12:13:31,data,0,0,60,---------,---------,+55-74-74382106,---------
1670,100,2022-03-03 03:32:21,data,0,0,147,---------,---------,+55-74-74382106,---------
1671,100,2022-02-18 09:27:36,data,0,0,130,---------,---------,+55-74-74382106,---------
1672,100,2022-02-01 19:02:36,call,43,0,0,roaming,incoming,+55-28-28852846,+55-74-74382106
1673,100,2022-02-02 01:45:52,data,0,0,16,---------,---------,+55-74-74382106,---------
1674,100,2022-04-03 23:31:12,call,6,0,0,---------,incoming,+55-12-12652764,+55-74-74382106
1675,100,2022-03-10 20:19:59,data,0,0,108,---------,---------,+55-74-74382106,---------
1676,100,2022-04-28 09:01:52,data,0,0,23,---------,---------,+55-74-74382106,---------
1677,100,2022-03-11 08:57:05,data,0,0,17,---------,---------,+55-74-74382106,---------
1678,101,2022-03-12 23:02:21,data,0,0,141,---------,---------,+55-70-70348335,---------
1679,101,2022-04-20 06:42:05,data,0,0,71,roaming,---------,+55-70-70348335,---------
1680,101,2022-03-05 19:16:43,call,20,0,0,---------,outgoing,+55-70-70348335,+55-76-76588250
1681,101,2022-02-06 10:09:36,call,28,0,0,---------,outgoing,+55-70-70348335,+55-71-71685831
1682,101,2022-03-12 13:48:19,call,18,0,0,---------,outgoing,+55-70-70348335,+55-38-38524661
1683,101,2022-02-12 20:24:44,data,0,0,50,---------,---------,+55-70-70348335,---------
1684,101,2022-03-09 13:01:26,data,0,0,185,---------,---------,+55-70-70348335,---------
1685,101,2022-03-23 14:01:28,sms,0,1,0,---------,outgoing,+55-70-70348335,+23-86-86639892
1686,101,2022-03-06 15:15:15,data,0,0,79,---------,---------,+55-70-70348335,---------
1687,101,2022-02-07 19:42:32,sms,0,1,0,---------,outgoing,+55-70-70348335,+55-00-00624871
1688,101,2022-03-15 09:13:54,data,0,0,191,---------,---------,+55-70-70348335,---------
1689,101,2022-03-23 07:59:07,sms,0,1,0,---------,incoming,+55-52-52611643,+55-70-70348335
1690,101,2022-04-08 04:37:41,data,0,0,70,---------,---------,+55-70-70348335,---------
1691,101,2022-03-20 22:09:51,data,0,0,40,---------,---------,+55-70-70348335,---------
1692,101,2022-03-02 05:56:35,sms,0,1,0,---------,outgoing,+55-70-70348335,+55-16-16348853
1693,101,2022-03-22 12:55:25,call,8,0,0,roaming,outgoing,+55-70-70348335,+55-76-76183873
1694,102,2022-02-14 04:40:25,sms,0,1,0,---------,outgoing,+55-52-52173380,+55-50-50048274
1695,102,2022-04-21 21:21:01,call,48,0,0,---------,incoming,+55-13-13852871,+55-52-52173380
1696,102,2022-02-11 12:28:11,call,27,0,0,---------,outgoing,+55-52-52173380,+55-21-21784562
1697,102,2022-03-13 11:50:57,call,39,0,0,roaming,incoming,+55-31-31761815,+55-52-52173380
1698,102,2022-03-14 18:38:43,sms,0,1,0,---------,outgoing,+55-52-52173380,+55-76-76764363
1699,102,2022-03-12 14:04:06,call,39,0,0,---------,incoming,+55-05-05768814,+55-52-52173380
1700,102,2022-02-11 06:34:40,sms,0,1,0,---------,incoming,+55-65-65501832,+55-52-52173380
1701,102,2022-02-10 20:14:36,call,11,0,0,---------,outgoing,+55-52-52173380,+55-24-24435575
1702,102,2022-02-28 00:23:50,sms,0,1,0,---------,outgoing,+55-52-52173380,+55-18-18268843
1703,102,2022-03-27 16:35:53,data,0,0,61,---------,---------,+55-52-52173380,---------
1704,102,2022-03-01 19:36:36,data,0,0,197,roaming,---------,+55-52-52173380,---------
1705,102,2022-04-14 02:11:07,call,38,0,0,---------,outgoing,+55-52-52173380,+55-14-14367635
1706,102,2022-02-13 18:27:36,call,26,0,0,---------,incoming,+55-22-22833803,+55-52-52173380
1707,102,2022-02-17 09:53:09,data,0,0,93,roaming,---------,+55-52-52173380,---------
1708,102,2022-03-28 07:21:54,sms,0,1,0,---------,incoming,+55-63-63487148,+55-52-52173380
1709,102,2022-03-24 13:27:10,sms,0,1,0,---------,incoming,+55-72-72065074,+55-52-52173380
1710,102,2022-03-01 08:15:41,sms,0,1,0,---------,incoming,+55-00-00848666,+55-52-52173380
1711,102,2022-02-15 14:19:58,call,11,0,0,---------,incoming,+55-42-42613307,+55-52-52173380
1712,102,2022-02-12 11:58:55,sms,0,1,0,---------,outgoing,+55-52-52173380,+55-38-38302085
1713,103,2022-04-10 09:55:34,call,46,0,0,---------,incoming,+55-20-20305482,+55-52-52173380
1714,103,2022-03-28 15:01:37,call,16,0,0,---------,outgoing,+55-52-52173380,+55-40-40560708
1715,103,2022-04-11 15:59:15,data,0,0,71,---------,---------,+55-52-52173380,---------
1716,103,2022-03-26 05:06:32,call,49,0,0,---------,outgoing,+55-52-52173380,+55-42-42110205
1717,103,2022-03-12 11:01:26,call,9,0,0,roaming,incoming,+55-64-64805856,+55-52-52173380
1718,103,2022-04-24 15:54:01,data,0,0,7,---------,---------,+55-52-52173380,---------
1719,103,2022-03-24 17:02:01,sms,0,1,0,---------,outgoing,+55-52-52173380,+55-68-68337653
1720,103,2022-03-29 18:51:23,call,6,0,0,---------,incoming,+55-68-68371857,+55-52-52173380
1721,103,2022-03-23 09:49:42,call,2,0,0,---------,incoming,+55-13-13584330,+55-52-52173380
1722,103,2022-04-26 04:46:47,sms,0,1,0,---------,incoming,+55-07-07680461,+55-52-52173380
1723,103,2022-04-03 05:26:12,call,10,0,0,---------,outgoing,+55-52-52173380,+55-04-04358633
1724,103,2022-04-22 17:22:19,sms,0,1,0,---------,incoming,+55-51-51745230,+55-52-52173380
1725,103,2022-02-16 01:44:46,data,0,0,182,---------,---------,+55-52-52173380,---------
1726,103,2022-02-20 20:25:14,data,0,0,109,---------,---------,+55-52-52173380,---------
1727,103,2022-04-12 19:26:17,data,0,0,58,---------,---------,+55-52-52173380,---------
1728,104,2022-02-07 17:36:45,call,46,0,0,---------,incoming,+55-77-77706416,+55-12-12580246
1729,104,2022-04-28 21:14:39,data,0,0,163,---------,---------,+55-12-12580246,---------
1730,104,2022-02-26 13:28:16,sms,0,1,0,---------,outgoing,+55-12-12580246,+55-68-68773271
1731,104,2022-04-01 03:14:59,sms,0,1,0,---------,outgoing,+55-12-12580246,+55-84-84148701
1732,104,2022-02-27 19:14:11,data,0,0,2,roaming,---------,+55-12-12580246,---------
1733,104,2022-04-21 18:10:07,call,3,0,0,roaming,incoming,+55-51-51437543,+55-12-12580246
1734,104,2022-03-08 13:23:36,sms,0,1,0,---------,incoming,+55-51-51353826,+55-12-12580246
1735,104,2022-03-01 03:41:34,sms,0,1,0,---------,outgoing,+55-12-12580246,+55-23-23084816
1736,104,2022-02-21 21:19:13,data,0,0,32,---------,---------,+55-12-12580246,---------
1737,104,2022-04-17 16:03:14,data,0,0,197,---------,---------,+55-12-12580246,---------
1738,104,2022-02-09 16:52:30,call,8,0,0,---------,incoming,+55-10-10418486,+55-12-12580246
1739,104,2022-04-13 11:12:28,data,0,0,166,---------,---------,+55-12-12580246,---------
1740,104,2022-02-21 20:17:11,data,0,0,182,---------,---------,+55-12-12580246,---------
1741,104,2022-02-05 09:34:24,sms,0,1,0,---------,outgoing,+55-12-12580246,+55-77-77186535
1742,104,2022-04-08 08:05:57,data,0,0,7,---------,---------,+55-12-12580246,---------
1743,104,2022-02-16 03:12:37,call,13,0,0,---------,outgoing,+55-12-12580246,+55-46-46603325
1744,105,2022-04-22 13:42:25,sms,0,1,0,---------,incoming,+55-86-86725210,+55-12-12580246
1745,105,2022-04-10 22:40:31,call,16,0,0,---------,outgoing,+55-12-12580246,+55-42-42280442
1746,105,2022-04-08 04:38:51,sms,0,1,0,---------,outgoing,+55-12-12580246,+883-70-83452038
1747,105,2022-04-03 04:01:09,sms,0,1,0,---------,outgoing,+55-12-12580246,+55-65-65553642
1748,105,2022-04-15 22:17:33,sms,0,1,0,---------,incoming,+321-96-44656918,+55-12-12580246
1749,105,2022-02-12 06:01:07,call,35,0,0,---------,outgoing,+55-12-12580246,+55-25-25808825
1750,105,2022-04-30 17:55:07,data,0,0,59,---------,---------,+55-12-12580246,---------
1751,105,2022-04-29 00:14:19,sms,0,1,0,---------,incoming,+55-25-25185271,+55-12-12580246
1752,105,2022-02-20 12:16:09,data,0,0,71,---------,---------,+55-12-12580246,---------
1753,105,2022-03-04 01:49:21,sms,0,1,0,---------,outgoing,+55-12-12580246,+55-73-73353031
1754,105,2022-04-14 20:15:27,sms,0,1,0,---------,outgoing,+55-12-12580246,+146-80-61065162
1755,105,2022-04-04 17:03:10,data,0,0,56,roaming,---------,+55-12-12580246,---------
1756,105,2022-04-08 18:08:58,call,40,0,0,---------,outgoing,+55-12-12580246,+55-64-64233510
1757,105,2022-03-25 04:26:42,data,0,0,93,---------,---------,+55-12-12580246,---------
1758,105,2022-04-23 13:55:19,sms,0,1,0,---------,incoming,+55-84-84003468,+55-12-12580246
1759,105,2022-03-12 19:36:43,call,49,0,0,---------,outgoing,+55-12-12580246,+55-66-66805226
1760,105,2022-03-16 07:14:35,data,0,0,112,---------,---------,+55-12-12580246,---------
1761,106,2022-03-17 11:07:45,call,49,0,0,roaming,incoming,+55-54-54736764,+55-12-12580246
1762,106,2022-04-18 01:16:17,data,0,0,47,---------,---------,+55-12-12580246,---------
