customer_id,first_name,last_name,date_of_birth,gender,agree_for_promo,autopay_card,email,msisdn,status,customer_category,customer_since,region,language,termination_date
767,Franciska,Carvalho,1983-08-25,female,Yes,1546306654507172,fran.carva83@gmail.com,+55-05-05023560,inactive,phyzical,2021-01-15,"[-23.5475,-46.6361]",portuguese,2021-12-20
768,Lucas,Carvalho,1997-02-06,male,No,----------,luca.carva97@gmail.com,+55-41-41058614,inactive,phyzical,2021-01-19,"[-1.45583,-48.5044]",portuguese,2021-02-21
769,Aline,Martins,1971-08-11,female,Yes,1872422343438427,alin.marti71@gmail.com,+55-75-75183671,active,phyzical,2020-04-08,"[-23.5475,-46.6361]",english,----------
770,Paulo,Ribeiro,1980-12-09,male,Yes,8015418464570482,paul.ribei80@gmail.com,+55-44-44485744,active,phyzical,2021-01-31,"[-23.5475,-46.6361]",portuguese,----------
771,Fernanda,Costa,1991-04-11,female,Yes,5876118041041518,fern.costa91@gmail.com,+55-20-20866404,active,phyzical,2022-03-14,"[-22.9064,-43.1822]",portuguese,----------
772,Marcia,Ribeiro,1981-01-01,female,Yes,----------,marc.ribei81@gmail.com,+55-38-38214646,inactive,phyzical,2020-08-10,"[-22.9064,-43.1822]",portuguese,2021-03-16
773,Antonio,Rodrigues,1969-12-08,male,No,1518650686376602,anto.rodri69@gmail.com,+55-44-44187311,active,phyzical,2020-09-19,"[-23.5475,-46.6361]",portuguese,----------
774,Andriana,Silva,1977-12-03,female,Yes,4635472026325073,andr.silva77@gmail.com,+55-57-57754537,active,phyzical,2021-12-24,"[-26.3044,-48.8456]",english,----------
775,Paulo,Carvalho,2001-09-29,male,Yes,7285034766752023,paul.carva1@gmail.com,+55-60-60776716,active,phyzical,2020-01-12,"[-3.10194,-60.025]",english,----------
776,Francisco,Araujo,1950-06-24,male,No,3577285876557301,fran.arauj50@gmail.com,+55-13-13600271,active,phyzical,2022-01-23,"[-18.9186,-48.2772]",portuguese,----------
777,Luiz,Melo,1970-05-23,male,Yes,5158016668156150,luiz.melo70@gmail.com,+55-77-77723488,active,phyzical,2022-03-29,"[-22.9056,-47.0608]",portuguese,----------
778,Andriana,Carvalho,1981-02-18,female,No,1566003466628173,andr.carva81@gmail.com,+55-60-60451301,active,phyzical,2021-06-19,"[-2.52972,-44.3028]",english,----------
779,Ana,Barbosa,1980-04-05,female,Yes,4605405683407245,ana.barbo80@gmail.com,+55-25-25311430,inactive,phyzical,2020-12-23,"[-22.9064,-43.1822]",portuguese,2021-02-26
780,Marcia,Cardoso,1954-06-15,female,No,0366864705226341,marc.cardo54@gmail.com,+55-65-65446022,active,phyzical,2021-02-27,"[-23.5475,-46.6361]",portuguese,----------
781,Maria,Araujo,2003-05-19,female,Yes,5344737337786274,mari.arauj3@gmail.com,+55-01-01317505,inactive,phyzical,2020-07-25,"[-25.4278,-49.2731]",portuguese,2020-08-28
782,Antonio,Rodrigues,1991-11-23,male,No,6044886063656016,anto.rodri91@gmail.com,+55-52-52611643,active,phyzical,2020-12-01,"[-3.71722,-38.5431]",portuguese,----------
783,Juliana,Araujo,1980-04-07,female,Yes,4812173365272781,juli.arauj80@gmail.com,+55-83-83338032,active,phyzical,2020-12-16,"[-5.08917,-42.8019]",portuguese,----------
784,Joao,Carvalho,1975-12-03,male,Yes,6380753470652016,joao.carva75@gmail.com,+55-70-70385486,inactive,phyzical,2020-02-10,"[-12.9711,-38.5108]",portuguese,2021-03-20
785,Antonia,Ferreira,1969-10-01,female,Yes,----------,anto.ferre69@gmail.com,+55-66-66351254,active,phyzical,2021-05-06,"[-23.5475,-46.6361]",portuguese,----------
786,Juliana,Ferreira,1961-11-07,female,Yes,4742318542871175,juli.ferre61@gmail.com,+55-18-18262828,active,phyzical,2021-02-23,"[-22.9064,-43.1822]",portuguese,----------
787,Marcos,Gomes,1973-11-19,male,Yes,1338380231222205,marc.gomes73@gmail.com,+55-76-76081207,active,phyzical,2021-11-20,"[-3.71722,-38.5431]",portuguese,----------
788,Carlos,Cardoso,1980-04-14,male,Yes,3827088657078781,carl.cardo80@gmail.com,+55-14-14470286,active,phyzical,2020-07-02,"[-30.0328,-51.2302]",portuguese,----------
789,Francisco,Araujo,1965-05-04,male,No,2210357868444314,fran.arauj65@gmail.com,+55-74-74610806,active,phyzical,2021-05-02,"[-23.5475,-46.6361]",portuguese,----------
790,Joao,Rodrigues,1986-05-09,male,No,5214053505162763,joao.rodri86@gmail.com,+55-00-00816483,inactive,phyzical,2020-07-02,"[-25.4278,-49.2731]",portuguese,2020-11-06
791,Fernanda,Alves,1950-12-09,female,No,6750127637473876,fern.alves50@gmail.com,+55-12-12330655,active,phyzical,2020-04-08,"[-22.7856,-43.3117]",portuguese,----------
792,Antonio,Barbosa,1990-09-22,male,Yes,0312142246180445,anto.barbo90@gmail.com,+55-44-44607775,active,phyzical,2020-05-03,"[-12.9711,-38.5108]",portuguese,----------
793,Ana,Oliveira,1989-04-15,female,No,----------,ana.olive89@gmail.com,+55-65-65426231,inactive,phyzical,2021-05-29,"[-12.9711,-38.5108]",portuguese,2021-12-09
794,Franciska,Santos,1986-01-30,female,Yes,2180845287204631,fran.santo86@gmail.com,+55-40-40610343,active,phyzical,2021-11-26,"[-19.9208,-43.9378]",portuguese,----------
795,Marcos,Ribeiro,1958-12-13,male,Yes,4112781478023011,marc.ribei58@gmail.com,+55-52-52616843,inactive,phyzical,2021-11-14,"[-3.10194,-60.025]",portuguese,2021-12-21
796,Antonio,Santos,1981-01-19,male,No,8325275747364221,anto.santo81@gmail.com,+55-13-13628600,inactive,phyzical,2020-01-13,"[-1.45583,-48.5044]",portuguese,2020-05-17
797,Andriana,Ribeiro,1973-11-13,female,Yes,4706423371524364,andr.ribei73@gmail.com,+55-32-32675204,active,phyzical,2021-07-30,"[-23.5475,-46.6361]",portuguese,----------
798,Patricia,Costa,1994-01-28,female,Yes,8641022135608818,patr.costa94@gmail.com,+55-35-35788005,active,phyzical,2021-04-27,"[-5.08917,-42.8019]",portuguese,----------
799,Juliana,Ribeiro,1947-12-29,female,No,8085835573146111,juli.ribei47@gmail.com,+55-27-27834731,active,phyzical,2020-05-12,"[-23.5475,-46.6361]",portuguese,----------
800,Ana,Carvalho,2000-09-09,female,Yes,7867541833761534,ana.carva0@gmail.com,+55-66-66182068,active,phyzical,2021-04-23,"[-22.9056,-47.0608]",portuguese,----------
801,Francisco,Lima,1990-06-25,male,No,0571484281853073,fran.lima90@gmail.com,+55-73-73302268,active,phyzical,2020-11-10,"[-23.5475,-46.6361]",portuguese,----------
802,Marcia,Gomes,1977-07-31,female,No,3611577336383660,marc.gomes77@gmail.com,+55-67-67265522,inactive,phyzical,2020-03-05,"[-2.52972,-44.3028]",english,2022-04-11
803,Joao,Pereira,1997-12-06,male,Yes,8357207200485812,joao.perei97@gmail.com,+55-52-52017467,active,phyzical,2021-10-20,"[-12.9711,-38.5108]",portuguese,----------
804,Joao,Araujo,1967-02-05,male,Yes,4313267138756232,joao.arauj67@gmail.com,+55-28-28241043,active,phyzical,2021-09-14,"[-16.6786,-49.2539]",portuguese,----------
805,Antonia,Carvalho,1960-08-09,female,Yes,8856338108600141,anto.carva60@gmail.com,+55-61-61423806,inactive,phyzical,2021-04-24,"[-23.5475,-46.6361]",portuguese,2021-11-16
806,Antonio,Gomes,1983-09-21,male,No,7844364186510781,anto.gomes83@gmail.com,+55-50-50148776,inactive,phyzical,2020-12-08,"[-22.9064,-43.1822]",portuguese,2021-09-13
807,Franciska,Almeida,2000-06-11,female,Yes,8043170363383116,fran.almei0@gmail.com,+55-75-75405408,inactive,phyzical,2020-03-22,"[-3.10194,-60.025]",portuguese,2020-05-17
808,Lucas,Costa,1988-08-26,male,No,8027356385162462,luca.costa88@gmail.com,+55-47-47080531,active,phyzical,2020-06-22,"[-22.9064,-43.1822]",portuguese,----------
809,Maria,Pereira,2002-06-28,female,Yes,2344484143871148,mari.perei2@gmail.com,+55-73-73372715,active,phyzical,2021-06-21,"[-30.0328,-51.2302]",portuguese,----------
810,Andriana,Silva,1968-05-16,female,Yes,5025130308841113,andr.silva68@gmail.com,+55-80-80854625,active,phyzical,2022-04-17,"[-15.77972,-47.92972]",portuguese,----------
811,Marcos,Sousa,1954-12-20,male,Yes,----------,marc.sousa54@gmail.com,+55-01-01463601,active,phyzical,2021-09-23,"[-23.5475,-46.6361]",portuguese,----------
812,Carlos,Melo,1955-03-11,male,Yes,----------,carl.melo55@gmail.com,+55-70-70184356,active,phyzical,2020-01-02,"[-16.6786,-49.2539]",portuguese,----------
813,Andriana,Ribeiro,2003-09-13,female,Yes,----------,andr.ribei3@gmail.com,+55-56-56454246,active,phyzical,2021-07-04,"[-22.9064,-43.1822]",portuguese,----------
814,Franciska,Silva,1955-06-04,female,No,1212424810086216,fran.silva55@gmail.com,+55-26-26148764,inactive,phyzical,2020-07-09,"[-3.71722,-38.5431]",portuguese,2022-03-09
815,Juliana,Melo,1967-02-07,female,Yes,4278356234521731,juli.melo67@gmail.com,+55-81-81016452,active,phyzical,2022-02-24,"[-3.71722,-38.5431]",portuguese,----------
816,Joao,Silva,2000-10-29,male,Yes,2840364038035580,joao.silva0@gmail.com,+55-00-00065841,active,phyzical,2022-03-12,"[-3.10194,-60.025]",english,----------
817,Antonio,Silva,1968-08-31,male,No,----------,anto.silva68@gmail.com,+55-46-46756213,inactive,phyzical,2020-06-06,"[-26.3044,-48.8456]",portuguese,2022-01-18
818,Pedro,Santos,1984-12-01,male,Yes,8166332046764237,pedr.santo84@gmail.com,+55-02-02322050,active,business,2021-03-31,"[-22.9064,-43.1822]",portuguese,----------
819,Pedro,Costa,1963-03-06,male,Yes,5443832648005325,pedr.costa63@gmail.com,+55-27-27466556,inactive,phyzical,2021-07-17,"[-25.4278,-49.2731]",portuguese,2021-08-17
820,Ana,Santos,1983-08-04,female,No,5637253554340717,ana.santo83@gmail.com,+55-42-42177773,active,phyzical,2021-09-26,"[-8.05389,-34.8811]",portuguese,----------
821,Franciska,Costa,1944-09-28,female,No,1231201051178030,fran.costa44@gmail.com,+55-23-23511682,active,phyzical,2020-10-30,"[-3.71722,-38.5431]",portuguese,----------
822,Marcos,Carvalho,1987-11-26,male,Yes,8521666554616183,marc.carva87@gmail.com,+55-44-44116245,inactive,phyzical,2020-09-21,"[-22.9056,-47.0608]",portuguese,2020-10-22
823,Marcos,Alves,1981-10-11,male,Yes,1312155771023245,marc.alves81@gmail.com,+55-50-50384662,active,phyzical,2020-08-16,"[-3.71722,-38.5431]",portuguese,----------
824,Marcia,Barbosa,1970-06-24,female,No,1657006318252208,marc.barbo70@gmail.com,+55-57-57406727,active,phyzical,2021-09-10,"[-15.77972,-47.92972]",portuguese,----------
825,Paulo,Lima,1991-06-26,male,Yes,0761236548353875,paul.lima91@gmail.com,+55-47-47438621,active,phyzical,2021-05-13,"[-22.9056,-47.0608]",portuguese,----------
826,Marcia,Santos,1975-09-18,female,Yes,2574773585118385,marc.santo75@gmail.com,+55-20-20032448,active,phyzical,2020-07-16,"[-23.5475,-46.6361]",portuguese,----------
827,Lucas,Cardoso,1975-02-26,male,Yes,0575110024021563,luca.cardo75@gmail.com,+55-54-54057518,active,phyzical,2021-12-28,"[-19.9208,-43.9378]",portuguese,----------
828,Marcos,Ferreira,1991-02-24,male,Yes,5652785353131824,marc.ferre91@gmail.com,+55-38-38052705,active,phyzical,2022-04-18,"[-23.5475,-46.6361]",portuguese,----------
829,Marcia,Sousa,1967-12-12,female,Yes,1545421500427768,marc.sousa67@gmail.com,+55-36-36583563,active,phyzical,2022-01-26,"[-22.9064,-43.1822]",portuguese,----------
830,Lucas,Costa,1994-04-04,male,No,5368305784528186,luca.costa94@gmail.com,+55-73-73431861,active,phyzical,2021-06-24,"[-23.5475,-46.6361]",portuguese,----------
831,Fernanda,Carvalho,1952-01-26,female,No,7418418116806745,fern.carva52@gmail.com,+55-37-37242816,active,phyzical,2020-07-02,"[-12.9711,-38.5108]",portuguese,----------
832,Patricia,Martins,1967-04-09,female,Yes,5753335261113642,patr.marti67@gmail.com,+55-86-86138515,active,phyzical,2020-12-27,"[-22.9056,-47.0608]",portuguese,----------
833,Joao,Ferreira,1967-06-04,male,No,3707578314874063,joao.ferre67@gmail.com,+55-63-63487148,inactive,phyzical,2020-08-19,"[-12.9711,-38.5108]",portuguese,2021-02-23
834,Franciska,Almeida,1976-11-19,female,Yes,7184527562351630,fran.almei76@gmail.com,+55-64-64685730,active,phyzical,2020-07-08,"[-22.9056,-47.0608]",portuguese,----------
835,Luiz,Cardoso,1990-04-30,male,Yes,6078783517122054,luiz.cardo90@gmail.com,+55-22-22357208,active,phyzical,2022-02-25,"[-1.45583,-48.5044]",portuguese,----------
836,Lucas,Ribeiro,1983-06-23,male,No,6247056750284741,luca.ribei83@gmail.com,+55-65-65270625,active,phyzical,2021-11-24,"[-23.5475,-46.6361]",portuguese,----------
837,Marcos,Pereira,1970-10-24,male,No,7807332455865851,marc.perei70@gmail.com,+55-18-18253274,inactive,phyzical,2020-12-21,"[-23.5475,-46.6361]",portuguese,2021-03-09
838,Lucas,Carvalho,1955-02-22,male,No,2300111456285232,luca.carva55@gmail.com,+55-43-43671305,active,phyzical,2020-09-12,"[-22.9064,-43.1822]",portuguese,----------
839,Jose,Rodrigues,2000-09-17,male,Yes,4065630856255515,jose.rodri0@gmail.com,+55-67-67403541,active,phyzical,2022-03-19,"[-19.9208,-43.9378]",portuguese,----------
840,Juliana,Ribeiro,1971-12-12,female,Yes,7846038814811821,juli.ribei71@gmail.com,+55-60-60261830,inactive,phyzical,2021-08-25,"[-22.82694,-43.05389]",portuguese,2021-09-25
841,Franciska,Ferreira,1976-06-22,female,Yes,6403280511883225,fran.ferre76@gmail.com,+55-11-11126436,active,phyzical,2020-01-07,"[-12.9711,-38.5108]",portuguese,----------
842,Ana,Cardoso,1993-12-17,female,Yes,7402312688686100,ana.cardo93@gmail.com,+55-64-64717260,active,phyzical,2021-12-06,"[-22.9064,-43.1822]",portuguese,----------
843,Paulo,Carvalho,1971-10-19,male,Yes,5737270263324200,paul.carva71@gmail.com,+55-52-52844082,active,phyzical,2021-04-10,"[-12.9711,-38.5108]",portuguese,----------
844,Jose,Almeida,1981-09-07,male,Yes,8285536811280837,jose.almei81@gmail.com,+55-40-40374568,inactive,phyzical,2020-09-15,"[-23.5475,-46.6361]",portuguese,2021-07-02
845,Juliana,Lima,1968-04-26,female,Yes,0725882427153247,juli.lima68@gmail.com,+55-73-73848211,active,phyzical,2020-01-01,"[-22.9056,-47.0608]",portuguese,----------
846,Pedro,Melo,1979-01-09,male,Yes,1712663125107485,pedr.melo79@gmail.com,+55-77-77186535,active,phyzical,2021-07-21,"[-3.71722,-38.5431]",portuguese,----------
847,Carlos,Almeida,1981-04-13,male,Yes,0172882082268753,carl.almei81@gmail.com,+55-01-01281876,inactive,phyzical,2021-10-20,"[-12.9711,-38.5108]",portuguese,2022-04-24
848,Carlos,Silva,1973-11-06,male,Yes,7605456604304577,carl.silva73@gmail.com,+55-42-42226886,active,phyzical,2021-09-06,"[-25.4278,-49.2731]",portuguese,----------
849,Ana,Martins,1958-01-30,female,No,8367818304703476,ana.marti58@gmail.com,+55-84-84337288,active,phyzical,2021-10-23,"[-23.5475,-46.6361]",portuguese,----------
850,Patricia,Gomes,1972-09-05,female,No,8740787573455041,patr.gomes72@gmail.com,+55-46-46881824,inactive,phyzical,2020-01-03,"[-19.9208,-43.9378]",portuguese,2020-10-26
851,Joao,Rodrigues,1940-02-07,male,Yes,6416566178224228,joao.rodri40@gmail.com,+55-28-28885307,active,phyzical,2020-09-04,"[-23.5475,-46.6361]",portuguese,----------
852,Andriana,Martins,1997-04-25,female,Yes,----------,andr.marti97@gmail.com,+55-03-03803653,inactive,phyzical,2020-09-25,"[-3.10194,-60.025]",portuguese,2021-01-21
853,Marcos,Alves,1988-08-24,male,Yes,6436447607854615,marc.alves88@gmail.com,+55-53-53121655,active,phyzical,2020-03-31,"[-22.9064,-43.1822]",portuguese,----------
854,Andriana,Rodrigues,1986-11-13,female,No,4438455415844731,andr.rodri86@gmail.com,+55-18-18655828,active,phyzical,2020-12-08,"[-22.9064,-43.1822]",portuguese,----------
855,Franciska,Ferreira,1971-02-04,female,No,----------,fran.ferre71@gmail.com,+55-16-16206887,active,phyzical,2021-06-19,"[-23.5475,-46.6361]",portuguese,----------
856,Carlos,Santos,1974-01-19,male,Yes,4247524463026088,carl.santo74@gmail.com,+55-54-54863322,active,phyzical,2020-03-02,"[-22.9056,-47.0608]",portuguese,----------
857,Marcia,Carvalho,1984-04-23,female,No,----------,marc.carva84@gmail.com,+55-37-37472440,active,phyzical,2020-11-17,"[-9.66583,-35.7353]",portuguese,----------
858,Paulo,Rodrigues,1961-08-05,male,Yes,4672734736178662,paul.rodri61@gmail.com,+55-64-64730400,active,phyzical,2020-06-14,"[-22.82694,-43.05389]",portuguese,----------
859,Marcos,Alves,1963-12-10,male,Yes,----------,marc.alves63@gmail.com,+55-48-48432030,inactive,phyzical,2020-02-28,"[-9.66583,-35.7353]",portuguese,2020-07-04
860,Antonia,Cardoso,2002-07-06,female,No,8345673488345043,anto.cardo2@gmail.com,+55-63-63884081,active,phyzical,2022-04-17,"[-3.71722,-38.5431]",portuguese,----------
861,Marcos,Barbosa,1989-04-23,male,No,1171128574468400,marc.barbo89@gmail.com,+55-11-11728064,active,phyzical,2020-01-14,"[-12.9711,-38.5108]",portuguese,----------
862,Francisco,Costa,1937-11-09,male,No,0757258884043843,fran.costa37@gmail.com,+55-85-85148106,active,phyzical,2022-05-14,"[-19.9208,-43.9378]",portuguese,----------
863,Marcos,Martins,1986-03-03,male,No,6703808225361350,marc.marti86@gmail.com,+55-44-44554368,active,phyzical,2020-07-25,"[-23.5475,-46.6361]",portuguese,----------
864,Paulo,Cardoso,1954-08-08,male,Yes,0242546584871355,paul.cardo54@gmail.com,+55-51-51145353,active,phyzical,2021-12-22,"[-3.71722,-38.5431]",portuguese,----------
865,Fernanda,Cardoso,1971-03-16,female,Yes,4187740647210354,fern.cardo71@gmail.com,+55-58-58331640,active,phyzical,2020-05-10,"[-15.77972,-47.92972]",portuguese,----------
866,Francisco,Lima,1940-07-08,male,Yes,6856234015177841,fran.lima40@gmail.com,+55-52-52665700,inactive,phyzical,2020-05-18,"[-23.5475,-46.6361]",portuguese,2020-12-30
867,Jose,Alves,1983-01-19,male,No,7068787626840822,jose.alves83@gmail.com,+55-77-77221070,active,phyzical,2020-11-08,"[-25.4278,-49.2731]",portuguese,----------
868,Jose,Carvalho,2003-02-23,male,Yes,5533071311375603,jose.carva3@gmail.com,+55-12-12327655,active,phyzical,2021-01-04,"[-9.66583,-35.7353]",portuguese,----------
869,Lucas,Santos,1982-01-12,male,Yes,7836670475005332,luca.santo82@gmail.com,+55-33-33467361,active,phyzical,2022-02-01,"[-23.6639,-46.5383]",portuguese,----------
870,Fernanda,Martins,1993-08-05,female,No,4430200141438734,fern.marti93@gmail.com,+55-78-78525103,active,phyzical,2020-08-06,"[-12.9711,-38.5108]",portuguese,----------
871,Luiz,Melo,1976-09-20,male,No,6756021881386521,luiz.melo76@gmail.com,+55-62-62620137,active,phyzical,2020-01-22,"[-23.5475,-46.6361]",portuguese,----------
872,Juliana,Costa,1983-02-22,female,Yes,1266480283853303,juli.costa83@gmail.com,+55-60-60173700,active,phyzical,2020-12-01,"[-22.9064,-43.1822]",portuguese,----------
873,Patricia,Sousa,1956-10-09,female,Yes,----------,patr.sousa56@gmail.com,+55-33-33111143,inactive,phyzical,2020-11-01,"[-15.77972,-47.92972]",portuguese,2021-12-29
874,Luiz,Oliveira,1942-11-14,male,No,1885184332784153,luiz.olive42@gmail.com,+55-51-51541615,active,phyzical,2020-01-25,"[-18.9186,-48.2772]",portuguese,----------
875,Francisco,Lima,1966-05-27,male,No,3223676517414286,fran.lima66@gmail.com,+55-30-30360562,inactive,phyzical,2020-05-08,"[-23.5475,-46.6361]",portuguese,2021-08-20
876,Franciska,Ribeiro,1994-03-22,female,Yes,4132064128176840,fran.ribei94@gmail.com,+55-60-60312418,active,phyzical,2020-03-28,"[-22.9064,-43.1822]",portuguese,----------
877,Antonio,Martins,1975-07-08,male,No,6208742534281338,anto.marti75@gmail.com,+55-31-31413512,active,phyzical,2021-11-21,"[-3.10194,-60.025]",portuguese,----------
878,Ana,Ferreira,1996-07-18,female,No,6615447315515517,ana.ferre96@gmail.com,+55-22-22524683,active,phyzical,2021-12-07,"[-23.5475,-46.6361]",portuguese,----------
879,Antonio,Rodrigues,1956-01-26,male,No,4056508120827804,anto.rodri56@gmail.com,+55-08-08152103,inactive,phyzical,2020-04-15,"[-5.795,-35.2094]",portuguese,2022-05-05
880,Ana,Ferreira,1956-07-06,female,No,5454213214544268,ana.ferre56@gmail.com,+55-32-32420418,active,phyzical,2021-01-08,"[-12.9711,-38.5108]",portuguese,----------
881,Ana,Almeida,1983-07-11,female,Yes,5504357471456720,ana.almei83@gmail.com,+55-45-45861564,active,phyzical,2020-03-14,"[-22.9056,-47.0608]",portuguese,----------
882,Carlos,Carvalho,1953-04-26,male,Yes,1506364742584373,carl.carva53@gmail.com,+55-48-48167131,active,phyzical,2020-09-25,"[-23.5475,-46.6361]",portuguese,----------
883,Antonio,Ferreira,1949-06-12,male,Yes,4673263607626521,anto.ferre49@gmail.com,+55-03-03731834,active,phyzical,2020-12-29,"[-23.5475,-46.6361]",portuguese,----------
884,Marcos,Araujo,1950-01-24,male,Yes,1504055472075126,marc.arauj50@gmail.com,+55-21-21784562,active,phyzical,2021-08-24,"[-25.4278,-49.2731]",portuguese,----------
885,Jose,Sousa,1977-04-26,male,Yes,1800271428702820,jose.sousa77@gmail.com,+55-43-43644372,active,phyzical,2022-01-08,"[-22.9064,-43.1822]",portuguese,----------
886,Joao,Carvalho,1996-02-05,male,Yes,1245248245707627,joao.carva96@gmail.com,+55-65-65553642,active,phyzical,2020-08-27,"[-22.9064,-43.1822]",portuguese,----------
887,Paulo,Oliveira,1950-09-16,male,Yes,----------,paul.olive50@gmail.com,+55-74-74271338,active,phyzical,2020-03-13,"[-22.9064,-43.1822]",portuguese,----------
888,Ana,Almeida,1990-09-23,female,Yes,----------,ana.almei90@gmail.com,+55-22-22604040,active,phyzical,2020-07-24,"[-23.5475,-46.6361]",portuguese,----------
889,Paulo,Gomes,1993-04-17,male,Yes,3803005147574310,paul.gomes93@gmail.com,+55-88-88322883,active,phyzical,2020-03-15,"[-12.9711,-38.5108]",portuguese,----------
890,Patricia,Lima,1955-03-13,female,No,2176385338051880,patr.lima55@gmail.com,+55-77-77322622,active,phyzical,2020-09-03,"[-22.9064,-43.1822]",portuguese,----------
891,Maria,Almeida,2003-04-04,female,Yes,----------,mari.almei3@gmail.com,+55-22-22324554,inactive,phyzical,2020-05-22,"[-15.77972,-47.92972]",portuguese,2022-02-06
892,Pedro,Martins,1964-09-29,male,Yes,7113244013601376,pedr.marti64@gmail.com,+55-46-46145676,active,phyzical,2021-03-06,"[-8.05389,-34.8811]",portuguese,----------
893,Carlos,Barbosa,1950-05-01,male,Yes,1231578782305007,carl.barbo50@gmail.com,+55-45-45835503,active,business,2020-11-06,"[-3.10194,-60.025]",portuguese,----------
894,Carlos,Almeida,1990-08-31,male,Yes,6815477287001015,carl.almei90@gmail.com,+55-31-31707416,active,phyzical,2021-12-12,"[-22.7856,-43.3117]",portuguese,----------
895,Antonio,Barbosa,1974-11-29,male,Yes,2648710177688786,anto.barbo74@gmail.com,+55-74-74636200,active,phyzical,2021-05-24,"[-22.7856,-43.3117]",portuguese,----------
896,Fernanda,Cardoso,1974-05-22,female,Yes,----------,fern.cardo74@gmail.com,+55-68-68064021,active,phyzical,2021-08-17,"[-23.5475,-46.6361]",portuguese,----------
897,Juliana,Cardoso,1967-01-19,female,Yes,----------,juli.cardo67@gmail.com,+55-84-84786874,active,phyzical,2021-02-18,"[-23.5475,-46.6361]",portuguese,----------
898,Paulo,Ribeiro,1989-04-27,male,Yes,----------,paul.ribei89@gmail.com,+55-51-51831272,active,phyzical,2022-04-06,"[-12.9711,-38.5108]",portuguese,----------
899,Jose,Almeida,1974-02-25,male,No,5676882525126345,jose.almei74@gmail.com,+55-73-73864713,active,phyzical,2020-11-24,"[-30.0328,-51.2302]",portuguese,----------
900,Marcia,Sousa,1968-05-16,female,No,3015240544830184,marc.sousa68@gmail.com,+55-66-66631037,active,phyzical,2021-04-26,"[-18.9186,-48.2772]",portuguese,----------
901,Antonio,Lima,1994-03-20,male,No,----------,anto.lima94@gmail.com,+55-22-22285367,active,phyzical,2020-03-30,"[-23.4628,-46.5333]",portuguese,----------
902,Pedro,Rodrigues,1986-10-16,male,Yes,2534556178601013,pedr.rodri86@gmail.com,+55-28-28828374,active,phyzical,2021-01-23,"[-3.10194,-60.025]",portuguese,----------
903,Joao,Cardoso,1989-04-20,male,No,8768300023866447,joao.cardo89@gmail.com,+55-05-05417142,active,phyzical,2020-10-28,"[-23.5475,-46.6361]",portuguese,----------
904,Ana,Pereira,1995-02-14,female,Yes,1656787424172430,ana.perei95@gmail.com,+55-48-48726542,active,phyzical,2020-11-10,"[-23.4628,-46.5333]",portuguese,----------
905,Marcos,Melo,1996-07-30,male,Yes,1418802661182763,marc.melo96@gmail.com,+55-34-34043475,active,phyzical,2020-08-02,"[-8.05389,-34.8811]",portuguese,----------
906,Franciska,Lima,1968-12-02,female,Yes,8057705707133708,fran.lima68@gmail.com,+55-51-51336327,active,phyzical,2021-11-23,"[-8.05389,-34.8811]",portuguese,----------
907,Lucas,Santos,1993-07-21,male,Yes,----------,luca.santo93@gmail.com,+55-28-28143688,active,phyzical,2021-01-02,"[-3.71722,-38.5431]",portuguese,----------
908,Franciska,Pereira,1972-09-03,female,Yes,8335810650452251,fran.perei72@gmail.com,+55-41-41403287,active,phyzical,2021-07-06,"[-23.6639,-46.5383]",portuguese,----------
909,Ana,Silva,1985-07-04,female,Yes,7612201655773070,ana.silva85@gmail.com,+55-18-18013101,active,phyzical,2020-04-06,"[-23.4628,-46.5333]",portuguese,----------
910,Paulo,Melo,1956-01-12,male,Yes,0786655837324611,paul.melo56@gmail.com,+55-13-13245238,active,phyzical,2021-04-20,"[-23.5475,-46.6361]",portuguese,----------
911,Franciska,Silva,1977-05-12,female,No,2486486530288862,fran.silva77@gmail.com,+55-07-07114216,active,phyzical,2022-03-02,"[-1.45583,-48.5044]",portuguese,----------
912,Pedro,Carvalho,1971-06-25,male,Yes,6800583520474314,pedr.carva71@gmail.com,+55-26-26177287,active,phyzical,2021-08-09,"[-22.9056,-47.0608]",portuguese,----------
913,Juliana,Martins,1962-04-03,female,No,3073760854836407,juli.marti62@gmail.com,+55-02-02604700,active,phyzical,2020-12-28,"[-25.4278,-49.2731]",portuguese,----------
914,Francisco,Melo,1972-02-28,male,Yes,----------,fran.melo72@gmail.com,+55-28-28276141,active,phyzical,2022-02-17,"[-12.9711,-38.5108]",portuguese,----------
915,Andriana,Ferreira,1996-05-09,female,Yes,3753801466365702,andr.ferre96@gmail.com,+55-65-65254500,active,phyzical,2021-11-29,"[-9.66583,-35.7353]",english,----------
916,Joao,Cardoso,1973-08-16,male,No,7546134088515047,joao.cardo73@gmail.com,+55-47-47272075,active,phyzical,2021-08-10,"[-8.05389,-34.8811]",portuguese,----------
917,Juliana,Rodrigues,1962-12-23,female,No,3603308440016137,juli.rodri62@gmail.com,+55-87-87361854,active,phyzical,2021-07-03,"[-19.9208,-43.9378]",portuguese,----------
918,Joao,Alves,1984-02-15,male,Yes,7542017574718648,joao.alves84@gmail.com,+55-17-17220186,active,phyzical,2020-10-06,"[-22.9064,-43.1822]",english,----------
